listing_id,neighbourhood_cleansed,latitude,longitude,property_type,price
19290154,Greenwich Village,40.72949104,-73.99913615,Apartment,98
9061811,Greenwich Village,40.72742912,-73.99990493,Townhouse,209
4867749,Greenwich Village,40.72904038,-74.00116161,Apartment,225
6775098,Greenwich Village,40.72834786,-74.00259222,Apartment,150
7321292,Greenwich Village,40.73541708,-73.99353933,Loft,226
19548503,Greenwich Village,40.73384371,-73.99616255,Apartment,385
9199352,Greenwich Village,40.72795975,-74.0019389,Apartment,150
6449002,Greenwich Village,40.72845983,-74.00112916,Apartment,180
17633820,Greenwich Village,40.72956348,-73.999791,Apartment,169
6450635,Greenwich Village,40.73088092,-74.00024142,Apartment,125
13397922,Greenwich Village,40.72905184,-74.00136595,Apartment,150
16414538,Greenwich Village,40.73698143,-73.99675335,Apartment,120
2255340,Greenwich Village,40.72832487,-73.99916243,Apartment,289
2260274,Greenwich Village,40.73531876,-73.99472665,Apartment,1250
17465199,Greenwich Village,40.73565032,-73.99612628,Apartment,123
4490104,Greenwich Village,40.7324421,-73.99868892,Apartment,249
4885569,Greenwich Village,40.73054781,-74.00070486,Apartment,180
13669813,Greenwich Village,40.7285661,-74.00153686,House,50
3844026,Greenwich Village,40.72731805,-73.99717143,Apartment,160
2273733,Greenwich Village,40.73357467,-73.99767029,Apartment,445
18226727,Greenwich Village,40.73126829,-73.99186719,Apartment,295
16037130,Greenwich Village,40.72795612,-74.00153955,Apartment,135
6602421,Greenwich Village,40.73675616,-73.99704612,Apartment,210
7258306,Greenwich Village,40.73088067,-74.00035439,Apartment,140
3678357,Greenwich Village,40.72899843,-74.00186144,Apartment,175
8307946,Greenwich Village,40.73637364,-73.99745887,Apartment,150
21037273,Greenwich Village,40.72779928,-73.99940509,Apartment,500
1115349,Greenwich Village,40.72849204,-73.99800691,Apartment,90
13043361,Greenwich Village,40.7275819,-74.00006649,Apartment,1270
395613,Greenwich Village,40.73353328,-73.99280092,Apartment,275
10029444,Greenwich Village,40.72860027,-73.99859473,Apartment,145
6491190,Greenwich Village,40.7295418,-73.99434645,Apartment,290
12520066,Greenwich Village,40.73045749,-73.99561909,House,6000
18614946,Greenwich Village,40.73384234,-73.99862466,Apartment,235
15783896,Greenwich Village,40.73661298,-73.99556527,Apartment,649
13686775,Greenwich Village,40.73410194,-73.99240756,Apartment,400
12223159,Greenwich Village,40.72837019,-73.99951816,Apartment,210
15929932,Greenwich Village,40.73135328,-74.00030904,Apartment,150
14488166,Greenwich Village,40.73304695,-73.99568627,Apartment,275
7411044,Greenwich Village,40.72920252,-74.00209397,Apartment,145
9514721,Greenwich Village,40.72560273,-73.99717504,Apartment,349
16194184,Greenwich Village,40.72871581,-73.99798493,Apartment,249
2302119,Greenwich Village,40.73358998,-73.99539787,Apartment,255
1515692,Greenwich Village,40.73051402,-73.99517726,Apartment,1100
21045669,Greenwich Village,40.72812795,-73.99916254,Apartment,125
7415942,Greenwich Village,40.73170649,-73.99801295,Apartment,150
20129950,Greenwich Village,40.73455052,-73.99086152,Apartment,200
9906768,Greenwich Village,40.72790631,-73.99996683,Apartment,79
14690954,Greenwich Village,40.73409721,-73.99754883,Apartment,175
7547536,Greenwich Village,40.7352846,-73.99744389,Apartment,210
798100,Greenwich Village,40.72724642,-73.99991505,Apartment,110
20393575,Greenwich Village,40.72836064,-73.99932089,Apartment,300
15675520,Greenwich Village,40.73240846,-73.99659905,Apartment,359
14627819,Greenwich Village,40.73383213,-73.99509009,Apartment,120
14103677,Greenwich Village,40.73580715,-73.99413563,Apartment,250
13972766,Greenwich Village,40.72737757,-74.00018204,Apartment,140
4294969,Greenwich Village,40.73175445,-73.99518246,Apartment,450
9844892,Greenwich Village,40.72969075,-74.00117035,Apartment,210
14236734,Greenwich Village,40.72854261,-74.00274975,Apartment,100
5849441,Greenwich Village,40.7289881,-73.99974226,Apartment,150
19744462,Greenwich Village,40.73329097,-73.99487136,Apartment,299
1656585,Greenwich Village,40.72865572,-74.00095377,Apartment,279
13059872,Greenwich Village,40.72616585,-73.99658333,Apartment,90
1132907,Greenwich Village,40.72854999,-74.00135799,Apartment,200
2247334,Greenwich Village,40.73224658,-73.99439962,Apartment,70
1788754,Greenwich Village,40.73370958,-73.99861548,Apartment,290
2248580,Greenwich Village,40.73411245,-73.99723439,Apartment,1000
4280227,Greenwich Village,40.73030702,-74.00071748,Apartment,265
9495405,Greenwich Village,40.73008552,-73.99986894,Apartment,160
3498038,Greenwich Village,40.7283893,-74.00089861,Apartment,105
9920607,Greenwich Village,40.73383402,-73.99899018,Apartment,200
4678742,Greenwich Village,40.73443785,-73.9976148,Apartment,600
16999872,Greenwich Village,40.73643947,-73.99499973,Apartment,205
19490255,Greenwich Village,40.73019502,-74.00079834,Apartment,180
8742625,Greenwich Village,40.72755573,-73.99754459,Apartment,89
2451110,Greenwich Village,40.72908428,-73.99649547,Apartment,249
2975715,Greenwich Village,40.7260325,-73.9974577,Apartment,161
4031297,Greenwich Village,40.72923896,-74.00148361,Apartment,75
1541129,Greenwich Village,40.72990617,-73.99859557,Apartment,95
13599973,Greenwich Village,40.72948069,-73.9998569,Apartment,115
2066046,Greenwich Village,40.72893459,-74.00049493,Apartment,209
755684,Greenwich Village,40.72713583,-73.99581036,Loft,187
14651695,Greenwich Village,40.72867858,-73.99882328,Apartment,175
10811548,Greenwich Village,40.72891021,-74.00109144,Apartment,149
2008441,Greenwich Village,40.7285663,-74.00107679,Apartment,200
14335179,Greenwich Village,40.72914602,-74.00106081,Apartment,130
3851623,Greenwich Village,40.73379855,-73.99497915,Apartment,185
13152955,Greenwich Village,40.7295318,-74.00147757,Apartment,199
701474,Greenwich Village,40.7292522,-74.00171505,Apartment,167
20476397,Greenwich Village,40.73324806,-73.99971186,Apartment,350
18179959,Greenwich Village,40.73369284,-73.9922111,Apartment,249
1878692,Greenwich Village,40.72934484,-74.00074997,Apartment,141
20229886,Greenwich Village,40.72777937,-74.00089125,Apartment,170
1745658,Greenwich Village,40.73235963,-73.99920069,Apartment,260
20883200,Greenwich Village,40.7272709,-73.9995605,Apartment,499
10576533,Greenwich Village,40.7283215,-74.00075989,Apartment,95
19451978,Greenwich Village,40.73298579,-73.99812115,Apartment,125
21012590,Greenwich Village,40.72975362,-73.99996688,Apartment,70
10018313,Greenwich Village,40.73020498,-74.00005915,Apartment,190
8035557,Greenwich Village,40.72968752,-73.99980983,Apartment,310
13916105,Greenwich Village,40.72869384,-74.00156623,Apartment,150
13540233,Greenwich Village,40.72870749,-74.00148621,Apartment,161
20761187,Greenwich Village,40.72930853,-74.0009203,Apartment,200
8390348,Greenwich Village,40.73408735,-73.99820645,Apartment,368
13638122,Greenwich Village,40.728749,-74.00169136,Apartment,110
825545,Greenwich Village,40.73335523,-73.99836451,Apartment,120
16144479,Greenwich Village,40.73385498,-73.99928059,Apartment,200
2594380,Greenwich Village,40.73443961,-73.99779588,Apartment,300
10819587,Greenwich Village,40.73460632,-73.99657311,Apartment,1000
18793381,Greenwich Village,40.73148359,-73.99579512,Townhouse,750
2272739,Greenwich Village,40.735797,-73.99676824,Apartment,199
18911633,Greenwich Village,40.73001872,-73.99803681,Apartment,175
5034350,Greenwich Village,40.72739186,-73.99636329,Loft,564
3575859,Greenwich Village,40.72802209,-73.99644402,Apartment,150
2936192,Greenwich Village,40.73033939,-73.99992071,Apartment,120
6048583,Greenwich Village,40.72965649,-73.99786857,Apartment,120
14322095,Greenwich Village,40.72778881,-73.99977086,Apartment,120
15379480,Greenwich Village,40.72868278,-73.99901302,Apartment,177
837134,Greenwich Village,40.73289232,-73.99583734,Apartment,200
9043905,Greenwich Village,40.72874385,-74.00121841,Apartment,200
7732603,Greenwich Village,40.72880917,-74.00152899,Apartment,199
14416917,Greenwich Village,40.73073055,-73.99368582,Apartment,69
16382645,Greenwich Village,40.72934427,-74.00024898,Apartment,230
15268519,Greenwich Village,40.72832728,-74.0002954,Apartment,200
10417430,Greenwich Village,40.73179348,-73.99863258,Apartment,175
9368754,Greenwich Village,40.72893391,-74.00175707,Apartment,205
19920042,Greenwich Village,40.72951755,-73.99848794,Apartment,100
19066476,Greenwich Village,40.7295107,-73.9999691,Apartment,100
4412185,Greenwich Village,40.73431371,-73.99503113,Apartment,350
4846138,Greenwich Village,40.72770543,-74.0000914,Apartment,320
9367923,Greenwich Village,40.73293794,-73.99725699,Apartment,249
1306966,Greenwich Village,40.72804848,-73.99871487,Apartment,175
18803472,Greenwich Village,40.73439525,-73.99771958,Apartment,335
4838022,Greenwich Village,40.72890363,-74.00125676,Apartment,180
18475489,Greenwich Village,40.72777822,-74.00124541,Apartment,300
17295824,Greenwich Village,40.73139139,-73.99898709,Apartment,126
20048283,Greenwich Village,40.72881148,-74.00074084,Apartment,150
16378208,Greenwich Village,40.7333063,-73.99943809,Apartment,175
13495361,Greenwich Village,40.73005778,-73.99981125,Apartment,200
19199353,Greenwich Village,40.72999589,-74.00122268,Apartment,196
19263405,Greenwich Village,40.7295367,-74.00206092,Apartment,215
7923681,Greenwich Village,40.73353128,-73.99308309,Apartment,2000
10677426,Greenwich Village,40.72760154,-74.00075407,Apartment,200
8905281,Greenwich Village,40.72999728,-74.0003582,Apartment,175
6545519,Greenwich Village,40.73398841,-73.99305089,Apartment,225
14088715,Greenwich Village,40.72818085,-73.99615475,Apartment,150
15850509,Greenwich Village,40.73088339,-73.99308599,Apartment,195
1171674,Greenwich Village,40.73020257,-74.00165241,Apartment,225
9821024,Greenwich Village,40.73135122,-74.0003974,Apartment,160
19716484,Greenwich Village,40.73060046,-74.00015302,Apartment,189
16112503,Greenwich Village,40.73239799,-73.99708448,Apartment,300
11786452,Greenwich Village,40.73573117,-73.99495834,Apartment,152
15851599,Greenwich Village,40.7331655,-73.99812572,Apartment,295
9950923,Greenwich Village,40.72778333,-73.99899246,Loft,85
9753364,Greenwich Village,40.72803083,-73.9981493,Apartment,70
840667,Greenwich Village,40.73075348,-73.99265469,Apartment,349
19846222,Greenwich Village,40.7332359,-73.99181574,Apartment,360
13882394,Greenwich Village,40.73305002,-73.99372598,Townhouse,2800
19910725,Greenwich Village,40.7291808,-73.99888643,Apartment,100
1428648,Greenwich Village,40.72998206,-73.99999195,Apartment,150
13749286,Greenwich Village,40.72994465,-73.99952694,Apartment,112
13979270,Greenwich Village,40.72961352,-73.99443702,Apartment,210
19119608,Greenwich Village,40.73287243,-73.99674497,Apartment,120
14334888,Greenwich Village,40.72931116,-74.00005304,Apartment,160
3782441,Greenwich Village,40.73110114,-74.00014145,Apartment,175
12040331,Greenwich Village,40.73425646,-73.99475881,House,900
17543505,Greenwich Village,40.73222211,-73.99574598,Apartment,425
2207459,Greenwich Village,40.7341821,-73.99302624,Apartment,999
10105791,Greenwich Village,40.72608213,-73.99671268,Apartment,199
13741686,Greenwich Village,40.73489824,-73.99552154,Apartment,200
14670606,Greenwich Village,40.73277927,-73.99461993,Apartment,229
20556938,Greenwich Village,40.72737279,-73.99923607,Apartment,300
20837712,Greenwich Village,40.73126824,-73.99939222,Apartment,220
6924400,Greenwich Village,40.73255826,-74.00008498,Apartment,60
11575453,Greenwich Village,40.73066696,-73.99831705,Apartment,125
6912558,Greenwich Village,40.7298575,-73.99611855,Apartment,260
12928093,Greenwich Village,40.72883586,-73.99920795,Apartment,250
7575626,Greenwich Village,40.73049123,-74.00110752,Apartment,119
19787238,Greenwich Village,40.72958696,-74.0001344,Apartment,201
3511778,Greenwich Village,40.73331246,-73.99409574,Apartment,275
1151388,Greenwich Village,40.72822294,-74.00184639,Apartment,388
6524913,Greenwich Village,40.72959668,-74.0018632,Apartment,175
3903173,Greenwich Village,40.73373615,-73.99759737,Apartment,150
3968610,Greenwich Village,40.72818445,-73.99810369,Apartment,140
3835052,Greenwich Village,40.72917224,-73.9997421,Apartment,115
18449005,Greenwich Village,40.73107126,-73.99982588,Apartment,285
19759718,Greenwich Village,40.72890423,-74.00059298,Apartment,70
19693808,Greenwich Village,40.72802533,-73.99937741,Apartment,175
9797510,Greenwich Village,40.72938649,-74.00224912,Apartment,150
17137388,Greenwich Village,40.72765821,-73.99975903,Apartment,98
15236758,Greenwich Village,40.73473728,-73.99593606,Apartment,170
12680643,Greenwich Village,40.73230494,-73.99837455,Apartment,260
8222742,Greenwich Village,40.72853233,-73.99914452,Apartment,200
8682447,Greenwich Village,40.72937445,-73.9996722,Apartment,183
9926377,Greenwich Village,40.72740331,-73.99991453,Apartment,250
9401880,Greenwich Village,40.734912,-73.99230827,Apartment,160
17921167,Greenwich Village,40.72973784,-73.99905271,Apartment,500
15430782,Greenwich Village,40.72961532,-73.99932034,Apartment,275
5600260,Greenwich Village,40.72917769,-73.99881949,Apartment,500
2847633,Greenwich Village,40.72841573,-73.99902571,Apartment,100
13858626,Greenwich Village,40.72928827,-74.00088876,Loft,285
19362706,Greenwich Village,40.7279588,-73.99851567,Apartment,200
10449807,Greenwich Village,40.7346648,-73.99538864,Apartment,229
13333287,Greenwich Village,40.73131092,-74.00111653,Apartment,379
18838053,Greenwich Village,40.72720121,-73.99988638,Apartment,192
2835711,Greenwich Village,40.73082996,-74.00060308,Apartment,215
16465236,Greenwich Village,40.7328825,-73.99955107,House,1100
7559064,Greenwich Village,40.73262982,-73.99176616,Apartment,115
9007249,Greenwich Village,40.73015714,-73.9929544,Apartment,225
6121300,Greenwich Village,40.72922521,-73.99948905,Apartment,78
16767053,Greenwich Village,40.73149634,-73.99983205,Apartment,97
8994197,Greenwich Village,40.72743823,-73.99978803,Apartment,160
497219,Greenwich Village,40.72739251,-73.99546923,Apartment,315
17512898,Greenwich Village,40.73483775,-73.99613576,Apartment,300
11351798,Greenwich Village,40.73469055,-73.99837577,Apartment,200
9471893,Greenwich Village,40.7277182,-74.00129861,Apartment,225
8595191,Greenwich Village,40.73007611,-74.00049567,Apartment,500
4392562,Greenwich Village,40.72945494,-73.9970136,Apartment,250
8200729,Greenwich Village,40.73396875,-73.99800247,Apartment,160
16852061,Greenwich Village,40.72920646,-74.00127804,Apartment,160
2565071,Greenwich Village,40.73231897,-73.99875847,Apartment,115
17095350,Greenwich Village,40.73200349,-73.99958558,Apartment,175
9509691,Greenwich Village,40.72901452,-73.99986091,Apartment,280
18548112,Greenwich Village,40.73309607,-73.99922764,Apartment,90
18547076,Greenwich Village,40.72843337,-73.9982537,Apartment,134
13697770,Greenwich Village,40.72930174,-73.99479219,Apartment,499
20283486,Greenwich Village,40.73230819,-73.99298094,Condominium,85
14483469,Greenwich Village,40.73389108,-73.99334934,Apartment,800
20758288,Greenwich Village,40.7289415,-74.00018497,Apartment,174
3700364,Greenwich Village,40.72839916,-73.998123,Apartment,193
12874869,Greenwich Village,40.73693648,-73.99586746,Apartment,140
10122015,Greenwich Village,40.73562403,-73.99687681,Apartment,159
4092010,Greenwich Village,40.730848,-74.00133313,Apartment,108
14315012,Greenwich Village,40.73050467,-73.99647256,Apartment,69
9725728,Greenwich Village,40.72881008,-74.00091936,Apartment,119
19402833,Greenwich Village,40.7353149,-73.99694785,Apartment,180
419200,Greenwich Village,40.72695905,-73.99898239,Apartment,300
4351166,Greenwich Village,40.72968873,-74.00189088,Apartment,229
25765,Greenwich Village,40.72921623,-73.99647111,Apartment,101
13000571,Greenwich Village,40.73418098,-73.99337564,Apartment,260
7496455,Greenwich Village,40.73238175,-73.99805055,Apartment,190
15006029,Greenwich Village,40.72967947,-73.99831602,Apartment,100
16191540,Greenwich Village,40.72953213,-73.99956537,Apartment,208
15219855,Greenwich Village,40.7350627,-73.9920291,Apartment,275
6970005,Greenwich Village,40.73103963,-73.99708385,Apartment,230
9458740,Greenwich Village,40.72846154,-74.00069152,Apartment,70
17585139,Greenwich Village,40.73104253,-73.99830983,Apartment,80
14836424,Greenwich Village,40.73593162,-73.99368826,Apartment,300
4214733,Greenwich Village,40.73390349,-73.99644267,Apartment,200
4214393,Greenwich Village,40.73297291,-73.99677103,Apartment,225
3687172,Greenwich Village,40.72857517,-73.99951315,Apartment,190
148201,Greenwich Village,40.7283071,-74.00176573,Apartment,175
4209595,Greenwich Village,40.73472862,-73.99243633,Apartment,225
408491,Greenwich Village,40.73448336,-73.99797328,Apartment,145
20459381,Greenwich Village,40.73334243,-73.994162,Apartment,200
14297963,Greenwich Village,40.72808496,-74.00108347,Apartment,160
4204302,Greenwich Village,40.73292658,-73.99781786,Apartment,180
13641142,Greenwich Village,40.72833799,-74.00250164,Apartment,100
1975069,Greenwich Village,40.72795635,-73.99760738,Apartment,150
8761451,Greenwich Village,40.73076377,-73.99567179,Apartment,300
16392756,Greenwich Village,40.73420564,-73.99679512,Apartment,135
13771246,Greenwich Village,40.72758957,-73.99937101,Apartment,95
15992206,Greenwich Village,40.73427945,-73.99612222,Loft,414
18744844,Greenwich Village,40.729018,-73.99982074,Apartment,125
20325356,Greenwich Village,40.73371649,-73.99704494,Apartment,615
16654385,Greenwich Village,40.7343904,-73.99316141,Apartment,240
19013512,Greenwich Village,40.73012433,-73.99772407,Apartment,175
532288,Greenwich Village,40.73175825,-73.99894907,Apartment,295
2629046,Greenwich Village,40.73020681,-73.99895292,Apartment,230
794281,Greenwich Village,40.73544671,-73.99310382,Apartment,220
4901617,Greenwich Village,40.72968754,-73.99949736,Apartment,175
15866492,Greenwich Village,40.72850675,-74.00257488,Apartment,200
19072103,Greenwich Village,40.73158204,-74.00087914,Apartment,150
13638234,Greenwich Village,40.73182166,-73.99896174,Apartment,270
14685766,Greenwich Village,40.72665625,-73.99587167,Apartment,299
7216355,Greenwich Village,40.72985728,-74.00143386,Apartment,200
4987238,Greenwich Village,40.7318922,-73.99469515,Apartment,375
14817574,Greenwich Village,40.72807279,-73.99925094,Apartment,99
1551816,Greenwich Village,40.73316617,-73.99903119,Townhouse,385
134671,Greenwich Village,40.72771908,-73.99955979,Apartment,162
20188657,Greenwich Village,40.72920245,-74.00078633,House,250
4854870,Greenwich Village,40.72893738,-74.0013007,Apartment,119
2495596,Greenwich Village,40.73404813,-73.9972472,Apartment,199
2231296,Greenwich Village,40.72925707,-73.99890442,Apartment,119
6556644,Greenwich Village,40.72835721,-74.00114112,Apartment,300
15470101,Greenwich Village,40.7321083,-73.99912192,Apartment,365
1182500,Greenwich Village,40.72796705,-73.99964587,Apartment,210
16779705,Greenwich Village,40.73239176,-73.99959687,Apartment,103
9832882,Greenwich Village,40.73392948,-73.99819986,Apartment,250
12652833,Greenwich Village,40.72993717,-73.99455408,Apartment,100
8324473,Grymes Hill,40.61597772,-74.10145891,House,50
15036294,Grymes Hill,40.61792668,-74.0979811,Apartment,52
9045427,Grymes Hill,40.61200889,-74.09512643,Condominium,200
20726546,Harlem,40.81393912,-73.95333581,Apartment,75
13957499,Harlem,40.81557458,-73.95294779,Apartment,69
20167264,Harlem,40.81144723,-73.95066826,Apartment,65
16578883,Harlem,40.81625577,-73.9555558,Apartment,50
14519664,Harlem,40.81335931,-73.9529854,Apartment,130
13498392,Harlem,40.81325039,-73.95322559,Apartment,79
17839944,Harlem,40.81702518,-73.95249902,Apartment,89
19779749,Harlem,40.81139527,-73.95237266,Apartment,50
14784377,Harlem,40.81285009,-73.95439194,Apartment,75
14934101,Harlem,40.8138369,-73.95089133,Apartment,100
8931373,Harlem,40.81424847,-73.95159706,Apartment,75
3996869,Harlem,40.81142794,-73.95412801,Apartment,60
20773223,Harlem,40.8140361,-73.95233178,Apartment,64
5434197,Harlem,40.81663392,-73.95315186,Apartment,55
10877875,Harlem,40.81489262,-73.95112865,Apartment,179
20772462,Harlem,40.81316132,-73.95176452,Apartment,64
13494051,Harlem,40.81733433,-73.95383558,Apartment,48
12621050,Harlem,40.81251122,-73.95412169,Apartment,43
4720558,Harlem,40.81535086,-73.95321553,Apartment,80
6774866,Harlem,40.81320727,-73.95233486,Apartment,57
4069341,Harlem,40.81575261,-73.95369861,Apartment,145
12679172,Harlem,40.81170902,-73.95490812,Apartment,100
3979815,Harlem,40.81214281,-73.95169713,Apartment,111
16757281,Harlem,40.81335067,-73.95616158,Apartment,120
19609174,Harlem,40.81327135,-73.95072612,Apartment,99
739890,Harlem,40.81251881,-73.95311527,Apartment,124
20971457,Harlem,40.81326732,-73.95129818,Apartment,150
13222964,Harlem,40.8116172,-73.95046451,Apartment,100
4746363,Harlem,40.81369745,-73.9501289,Apartment,263
9185689,Harlem,40.81343615,-73.95007391,Apartment,85
14175040,Harlem,40.81744833,-73.95164493,Apartment,250
1233090,Harlem,40.8122775,-73.95312955,Apartment,120
21165330,Harlem,40.8218368,-73.93620101,Apartment,64
15395032,Harlem,40.82196997,-73.93636231,Apartment,60
903947,Harlem,40.82124349,-73.93838177,Apartment,49
1700471,Harlem,40.81976125,-73.94028912,Apartment,65
16368328,Harlem,40.82286511,-73.93899088,Apartment,60
18141978,Harlem,40.82527758,-73.93923323,Apartment,75
3593491,Harlem,40.8207139,-73.93813481,Apartment,45
16768665,Harlem,40.8285108,-73.94053547,Apartment,175
4566256,Harlem,40.82508979,-73.9400877,Apartment,85
16766700,Harlem,40.82818409,-73.93890353,Apartment,39
13715977,Harlem,40.8181792,-73.93905056,Apartment,49
60084,Harlem,40.82306925,-73.93736721,Apartment,74
9616618,Harlem,40.82432043,-73.93852325,Apartment,40
7526944,Harlem,40.82583862,-73.93893083,Apartment,75
4135848,Harlem,40.82498299,-73.93628502,Apartment,90
4615631,Harlem,40.8235124,-73.94046664,Apartment,85
1940534,Harlem,40.82024225,-73.93799064,Apartment,60
719914,Harlem,40.82655337,-73.93942549,Apartment,79
793951,Harlem,40.82168588,-73.93881895,Apartment,78
4051643,Harlem,40.82420317,-73.93789196,Apartment,45
12853330,Harlem,40.82183238,-73.93780096,Apartment,60
12645769,Harlem,40.82094718,-73.94007235,Apartment,40
8866894,Harlem,40.82820427,-73.93949382,Apartment,45
6938378,Harlem,40.81960766,-73.93937085,Apartment,55
8830119,Harlem,40.8202552,-73.93828529,Apartment,40
16689742,Harlem,40.81846234,-73.93974479,Apartment,65
18214493,Harlem,40.82227038,-73.93899453,Apartment,40
4270689,Harlem,40.82448303,-73.93597991,Apartment,150
12008897,Harlem,40.81832315,-73.93838166,Apartment,86
20883973,Harlem,40.82729626,-73.94058229,Condominium,100
2119216,Harlem,40.82028981,-73.93861162,Apartment,80
20555130,Harlem,40.82892876,-73.94014134,Apartment,155
18593003,Harlem,40.81744918,-73.93674373,Apartment,96
17461281,Harlem,40.81766654,-73.94051454,Apartment,69
13173646,Harlem,40.81937105,-73.93869027,Apartment,210
17987548,Harlem,40.82206654,-73.93870044,Loft,195
15237350,Harlem,40.81886983,-73.93872264,Apartment,150
16113072,Harlem,40.81946261,-73.94051901,Apartment,70
1038326,Harlem,40.82580084,-73.93815705,Apartment,95
18672625,Harlem,40.82235025,-73.93785134,Apartment,150
9740264,Harlem,40.81788037,-73.93582538,Apartment,75
8846781,Harlem,40.81902318,-73.93660727,Apartment,150
12056092,Harlem,40.82766026,-73.93715878,Apartment,100
15913687,Harlem,40.82265238,-73.93921629,Apartment,70
13933223,Harlem,40.82510228,-73.93552104,Apartment,50
18848869,Harlem,40.81711486,-73.93562865,Apartment,51
17112036,Harlem,40.81055357,-73.94016195,Apartment,60
20722817,Harlem,40.81548877,-73.9371347,Apartment,89
17545063,Harlem,40.81713187,-73.94041453,Apartment,80
20914604,Harlem,40.81032347,-73.94011113,Apartment,85
6390990,Harlem,40.81604756,-73.93884716,Apartment,100
10459429,Harlem,40.81708105,-73.93988775,Apartment,48
607316,Harlem,40.81659101,-73.9352764,Apartment,50
4041383,Harlem,40.81117943,-73.93976799,Apartment,50
20166404,Harlem,40.81718388,-73.93703239,Apartment,135
13545656,Harlem,40.81139715,-73.94013797,Apartment,140
10592845,Harlem,40.81498306,-73.93650018,Apartment,165
11906184,Harlem,40.8149824,-73.93800472,Apartment,94
16854505,Harlem,40.81223862,-73.93936549,Apartment,129
18415505,Harlem,40.81253201,-73.93951607,Apartment,99
16449036,Harlem,40.81185653,-73.94020657,Apartment,170
15827716,Harlem,40.80105589,-73.95440172,Apartment,80
2979714,Harlem,40.80095443,-73.95410212,Apartment,80
19591353,Harlem,40.79958832,-73.95269986,Apartment,150
20356917,Harlem,40.80040783,-73.95400761,Apartment,85
12057450,Harlem,40.81727093,-73.93790734,Apartment,90
15856861,Harlem,40.81272722,-73.93991028,Apartment,100
7451805,Harlem,40.81599608,-73.93785339,Apartment,175
14262851,Harlem,40.80029985,-73.95561947,Apartment,98
20815854,Harlem,40.80134644,-73.95377028,Apartment,100
13742690,Harlem,40.81708878,-73.93743921,Apartment,129
20743194,Harlem,40.8022747,-73.95790339,Apartment,80
20825329,Harlem,40.81662949,-73.93918077,Apartment,125
385853,Harlem,40.79949444,-73.95473623,Apartment,59
6615047,Harlem,40.80344595,-73.95165793,Apartment,95
12624890,Harlem,40.81027496,-73.94080338,Apartment,38
19550838,Harlem,40.80290837,-73.95832241,Apartment,68
6737249,Harlem,40.80269618,-73.95809787,Apartment,95
2263265,Harlem,40.80119411,-73.95295403,Apartment,81
10155150,Harlem,40.8024607,-73.95609738,Townhouse,99
11652590,Harlem,40.80069498,-73.95341359,Apartment,99
10088612,Harlem,40.8206888,-73.9554911,Apartment,60
20967786,Harlem,40.81949505,-73.95352206,Apartment,42
3258696,Harlem,40.82041879,-73.9534436,Apartment,90
8341556,Harlem,40.82322697,-73.95494425,Apartment,74
1023529,Harlem,40.82153252,-73.95511705,Apartment,63
6923161,Harlem,40.80152127,-73.95089735,Apartment,90
16860728,Harlem,40.81992514,-73.95233854,Apartment,47
3600457,Harlem,40.8180985,-73.95451166,Apartment,30
2141667,Harlem,40.81967756,-73.95353024,Apartment,93
18504223,Harlem,40.82051216,-73.9560851,Apartment,60
14452731,Harlem,40.82111624,-73.95111629,Apartment,69
10280439,Harlem,40.82042129,-73.95305075,Apartment,65
18668925,Harlem,40.82075912,-73.95354984,Apartment,100
19994723,Harlem,40.82293704,-73.9503056,Apartment,58
20555087,Harlem,40.82279085,-73.95216379,Apartment,65
20378843,Harlem,40.82003896,-73.95327696,Apartment,65
10088636,Harlem,40.82232274,-73.95695923,Apartment,60
9668,Harlem,40.82245163,-73.95103643,Apartment,50
19357186,Harlem,40.80112138,-73.95231638,Apartment,79
16601518,Harlem,40.82441653,-73.95249585,Apartment,52
4518046,Harlem,40.80063994,-73.95688732,Apartment,85
9790098,Harlem,40.80344843,-73.95066759,Apartment,200
10075517,Harlem,40.8014583,-73.95335062,Apartment,70
8636811,Harlem,40.80316294,-73.95446549,Apartment,80
20904816,Harlem,40.82337315,-73.95323085,Apartment,50
3727861,Harlem,40.8025676,-73.95480347,Apartment,200
7995078,Harlem,40.82291344,-73.95172238,Apartment,65
11069190,Harlem,40.80128893,-73.95389261,Apartment,125
4681219,Harlem,40.80125629,-73.95777313,Apartment,70
1696050,Harlem,40.80339265,-73.95167054,Apartment,71
8213227,Harlem,40.82239936,-73.95402243,Apartment,74
9810271,Harlem,40.82260409,-73.95467672,Apartment,49
17682955,Harlem,40.82278956,-73.95170483,Apartment,79
8238934,Harlem,40.80204411,-73.95793511,Apartment,100
818518,Harlem,40.82237731,-73.95533675,Apartment,78
13972708,Harlem,40.81970105,-73.95326004,Apartment,74
15323157,Harlem,40.82277077,-73.95675102,Apartment,98
12949102,Harlem,40.81810648,-73.95234778,Apartment,85
13167661,Harlem,40.82063233,-73.95730612,Apartment,71
15692444,Harlem,40.82300624,-73.95007846,Apartment,77
6528040,Harlem,40.82119067,-73.95773256,Apartment,69
15987687,Harlem,40.82431448,-73.95217288,Apartment,58
16423417,Harlem,40.82128911,-73.95721376,Apartment,85
15183996,Harlem,40.80006778,-73.95285789,Apartment,200
14733825,Harlem,40.7999293,-73.95214322,Apartment,199
17668817,Harlem,40.80308041,-73.95572102,Apartment,185
